Title,Link,Description
"[부산 브리핑 모음(4월15일)] 동의대, 2025년 파란사다리 사업 8년 연속...",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202504142223232860358,"김영욱 부산진구청장은 “커피박 공공수거 및 순환 경제 사업은 환경 보호 및 탄소중립 실현에 크게... 수달은 환경부 멸종위기야생생물 1급이자 천연기념물로 지정되어 있으며, 깨끗한 1급수에서만 서식하는 것으로... "
"'축산 악취' 개선 누가, 어떻게 하나?",http://www.youngnong.co.kr/news/articleView.html?idxno=51641,"환경부 장관 역시 &quot;가축분뇨는 잘 활용하면 귀중한 영양분이 되지만 그 양이 늘면서 처리방식의 다각화가 매우 중요해졌다.&quot;면서, &quot;가축분뇨가 바이오에너지 등 새로운 자원으로 다시 태어나 탄소중립 및 환경오염 방지에... "
[정수종의 기후변화 이야기]숲이 없는 미래는 없다,https://n.news.naver.com/mnews/article/032/0003363325?sid=110,"수자원 분야(환경부), 도시숲 및 산불관리 분야(산림청), 재난 분야(행정안전부), 계절 예측 분야(기상청)... 특히 기후위기 시대 전 세계인의 난제인 탄소중립과 관련해 한국의 산림은 국가 온실가스 배출량을 줄여주는... "
김호은 신임 전북지방환경청장 취임 &quot;촘촘한 환경 안전망 구축&quot;,http://www.jeonmin.co.kr/news/articleView.html?idxno=416116,김 청장은 취임사를 통해 &quot;환경부의 정책 추진 방향에 맞춰 전북 지역 주민들이 체감할 수 있는 촘촘한 환경... 소통·협력해 기후위기 대응을 위한 탄소중립 이행과 지역 환경 현안 해결을 위해 적극 노력하겠다&quot;고 말했다.
김호은 전북지방환경청장 &quot;주민 체감 환경 안전망 구축&quot;,http://www.domin.co.kr/news/articleView.html?idxno=1510300,위한 탄소 중립 이행 및 지역 환경 현안 해결에도 업무 추진의 초점을 맞추겠다&quot;고 언급했다. 신임 김호은 청장은 한양대 화확공학과를 졸업해 지난 2003년 제38회 기술고시 합격 후 공직생활을 시작했다.이후 환경부... 
김호은 신임 전북지방환경청장 부임,http://www.jjn.co.kr/news/articleView.html?idxno=1002913,통해 &quot;환경부의 정책 추진 방향에 맞춰 전북 도민들이 체감할 수 있는 촘촘한 환경 안전망을 구축하겠다&quot;며 &quot;유관기관 및 시민사회 등 다양한 이해관계자와 긴밀히 소통·협력해 기후위기 대응을 위한 탄소중립 이행과... 
"&quot;공공 소각장, 일방 추진 말고 공개 입찰하라&quot;",http://www.energydaily.co.kr/news/articleView.html?idxno=155082,위해 환경부가 중심이 되어 광역 단위 소각시설 건설을 주도해야 한다&quot;고 강조했다. 탄소중립과 기후 변화... 서울시와 환경부에 주민 동의 절차를 우선시하는 정책 전환을 강력히 촉구했다. 특히 소각장 입지 선정과... 
김호은 신임 전북지방환경청장 취임,http://www.jeollailbo.com/news/articleView.html?idxno=764556,"위한 탄소중립 이행을 비롯, 지역 환경현안 해결을 위해 적극적으로 노력하겠다&quot;고 덧붙였다. 김 청장은 한양대학교 화학공학과를 졸업하고 지난 2003년 제38회 기술고시 합격 후 공직생활에 첫발을 내디뎠다. 이후 환경부... "
"그린피스, 국내 첫 기후소송 1년 '기후 책임' 전 세계로 확산",http://www.ikld.kr/news/articleView.html?idxno=311474,"플랜1.5 윤세종 변호사는 헌법재판소가 기후위기 대응을 위한 탄소중립 및 녹색성장 기본법 제8조 제1항에... 없이 환경부에 책임을 전가한 점을 비판하며, 이는 기후법과 헌법을 모두 위반한 것이라고 지적했다. 그는... "
&quot;국내 첫 기후소송 1년… 시민이 묻는 '기후 책임' 전 세계로 확산&quot;,http://www.energydaily.co.kr/news/articleView.html?idxno=155073,플랜1.5 윤세종 변호사는 헌법재판소가 기후위기 대응을 위한 탄소중립 및 녹색성장 기본법 제8조 제1항에... 대만의 환경권리재단 조에 황 변호사는 2023년 발효된 대만 기후법이 실질적인 감축 목표 없이 환경부에 책임을... 
[인사] 산업부·해수부·환경부 등,https://www.safetimes.co.kr/news/articleView.html?idxno=228406,오성현 ■ 환경부 ◇국장급 승진 ▲전북지방환경청장 김호은 ▲대구지방환경청장 김진식 ◇과장급 전보... 송기진 ▲청년정책협력관 류승목 ▲2050탄소중립녹색성장위원회 사무처기획총괄국장 김규형 ◇국장급 전보... 
김호은 신임 전북지방환경청장 &quot;도민 체감하는 환경 안전망 구축&quot;,https://n.news.naver.com/mnews/article/421/0008191267?sid=102,통해 &quot;환경부의 정책 추진 방향에 맞춰 전북 도민들이 체감할 수 있는 촘촘한 환경 안전망을 구축하겠다&quot;며 &quot;유관기관 및 시민사회 등 다양한 이해관계자와 긴밀히 소통·협력해 기후위기 대응을 위한 탄소중립 이행과... 
기후위기 대응은 국가 지도자의 시대적 사명,https://n.news.naver.com/mnews/article/047/0002469605?sid=102,환경부가 계획하고 있는 '기후 댐' 예산은 '녹색 댐'에 투입되어야 한다. 사람과 마찬가지로 건강에는 때가... 대통령 직속 민관 합동 심의기구인 '2050 탄소중립녹색성장위원회'안에 전문기구로 '청색기술경제 위원회... 
"춘천시, 전기이륜차 15대 보급",https://gw.newdaily.co.kr/site/data/html/2025/04/12/2025041200027.html,뉴데일리 이달수 기자 = 강원도 춘천시(시장 육동한)가 온실가스 감축과 탄소중립 실현을 위해 전기이륜차... 대리점은 환경부 전기자동차구매보조금 지원시스템에 신청서와 필요 서류를 등록하면 된다. 자세한 문의는... 
알아두면 좋을 2025ver. 국내 환경 정책,https://www.allurekorea.com/2025/04/14/%ec%95%8c%ec%95%84%eb%91%90%eb%a9%b4-%ec%a2%8b%ec%9d%84-2025ver-%ea%b5%ad%eb%82%b4-%ed%99%98%ea%b2%bd-%ec%a0%95%ec%b1%85/?utm_source=naver&utm_medium=partnership,"지원하는 정책을 도입했다. 다자녀가구의 경우, 기존 보조금 10% 추가 지원 방식에서 최대 300만원까지 정액 지원하는 방식으로 개편했다. NET ZERO POINT ‘탄소중립 실천’이라는 메시지와 함께 300원가량의 소액이... "
[인사] 국무조정실·국무총리비서실 외,https://www.viva100.com/article/20250413500634,송기진 △청년정책협력관 류승목 △2050탄소중립녹색성장위원회 사무처기획총괄국장 김규형 &lt;국장급 전보... 임용&gt; △국토정보정책관 방현하 ◆환경부 &lt;국장급 승진&gt; △전북지방환경청장 김호은 △대구지방환경청장 김진식... 
"진주시, 탄소중립 녹색성장 기본계획에 시민 참여 높인다.",https://n.news.naver.com/mnews/article/658/0000103731?sid=102,시는 공청회에서 수렴된 의견을 반영해 기본계획을 확정해 오는 5월까지 환경부에 제출할 계획이다. 진주시 관계자는 “탄소중립 정책의 실효성을 높이기 위해 시민들의 참여가 필수적이다”며 “많은 시민이 공청회에... 
&quot;환경지키고 무료 커피&quot;…청주시-스벅 '사용컵 회수' 협약,https://n.news.naver.com/mnews/article/422/0000730551?sid=102,"청주시가 환경부, 스타벅스와 함께 플라스틱컵 재활용을 촉진하기 위한 협약을 맺었습니다. 다음 달... 등 정책을 추진하고 있습니다. &lt;이범석/청주시장&gt; &quot;기후 위기나 이런 탄소중립이 시급하고 절대적인 과제이기 때문에... "
"진주시, 탄소중립 녹색성장 기본계획 수립을 위한 공청회",https://n.news.naver.com/mnews/article/003/0013179968?sid=102,"5월까지 환경부에 제출할 계획이다. 시 관계자는 “대형산불 발생, 이상 고온, 국지적인 폭우와 가뭄 등 기후위기를 체감하고 있는 지금, 탄소중립 정책의 실효성을 높이기 위해서는 시민들의 참여가 필수적이다”며... "
"진주시, 탄소 중립·녹색 성장 기본계획 시민 공청회 개최",http://www.metroseoul.co.kr/article/20250411501367,"5월까지 환경부에 제출할 계획이다. 관계자 시는 &quot;대형 산불 발생, 이상 고온, 국지적 폭우와 가뭄 등 기후 위기를 체감하고 있는 지금 탄소 중립 정책의 실효성을 높이려면 시민들 참여가 필수적&quot;이라며 &quot;많은 시민이... "
새 정부에선 어떤 조직…'정부조직법 개정안' [법안 돋보기],https://n.news.naver.com/mnews/article/011/0004473332?sid=100,"“한국도 기후위기 대응 전담 부처 필요” 탄소 중립과 신재생에너지 사업을 위한 ‘기후에너지부’ 신설... 법안은 기후에너지부를 중앙부처로 신설하고, 산업통상자원부, 환경부, 국토부, 농림부, 해수부, 기상청 등 여러... "
이태훈 달서구청장 &quot;녹지공간 조성으로 명품 숲 조성 노력한다&quot;,https://www.ajunews.com/view/20250412114528194,대상(환경부문 환경부장관상)과 대한민국 도시대상(기후변화 우수정책 특별상)을 수상했다. 이어 달서구는 저탄소 인증기관 선정과 기후위기 대응 지역기반 마련을 위한 탄소중립 녹색성장 기본계획을 수립하고... 
"&quot;금리 우대·녹색채권·친환경 상품&quot;…금융권, 탄소 줄이기 '총력'",https://www.econovill.com/news/articleView.html?idxno=690178,"환경·사회·지배구조(ESG) 관련 상품과 투자 규모를 오는 2030년까지 50조원, 환경 부문은 25조원으로... 기업, 탄소 중립 핵심기술 보유 기업에 대한 투자를 중점적으로 진행한다. 정책금융, 저탄소 전환 기업, 친환경... "
"녹색금융, CEO 경영 평가 잣대된다",https://www.econovill.com/news/articleView.html?idxno=690066,"확대, 탄소중립 기반 마련 등과 관련된 환경경영 활동이 상세히 담겨있다. KB금융은 기업의 사회적 책임을... 다양한 환경분야에 대한 금융회사의 역할을 보다 충실히 이행하고 있다&quot;고 설명했다. 2024년 6월 함 회장은... "
"'지속가능금융' 기틀 마련하라...은행권, 전환금융 '잰걸음'",https://www.econovill.com/news/articleView.html?idxno=689804,"김완섭 환경부 장관이 축사에서 언급한 이같은 발언은 기후위기에 대한 긴장감을 담은 경고 메세지로... 적극적인 정책적 지원을 확대하고 기업들이 이를 활용해 친환경 산업 전환을 가속화한다면, 탄소중립 사회... "
"스타벅스, 연내 2천여 전매장에 '텀블러 세척기' 보급…목표 1년 당겨",https://n.news.naver.com/mnews/article/421/0008188573?sid=101,"환경부, 일회용품 감량 추진단 해체…산업 지원에만 정책역량 집중 비판 세척기 설치 사업은 지난해 4월 한화진 전 환경부 장관(현 2050탄소중립녹색성장위원회 위원장)과 손정현 에스씨케이컴퍼니(SCK) 대표이사, 이현욱... "
[기자의 눈] 기후는 생존 문제…차기 정권은 전담부처 만들어야,https://www.ekn.kr/web/view.php?key=20250411028186192,환경부 한 부처만으로는 역부족인 시대다. 산업·에너지·재정·복지를 아우르는 '기후에너지부' 또는... 어떤 정치세력이 권한을 가지느냐에 따라 정책의 방향과 실행력은 완전히 달라질 수 있다. 탄소중립이라는 목표가... 
&quot;친환경 청정축산 이끌어갈 주역&quot;···16개 농가 영예의 얼굴,http://www.agrinet.co.kr/news/articleView.html?idxno=335993,"축산정책관·김경록 환경부 수질생태과장이 참석, 인사말과 축사를 통해 '청정축산환경대상'의 시대적... 강화되고 탄소 중립과 가축 질병 발생에 따른 깨끗한 축산으로의 변화 요구도 증대되고 있다. 축산업의 지속가능한... "
4년 남은 지구촌 '기후위기 시계'... 역주행 美 눈치 볼 땐가,https://www.m-economynews.com/news/article.html?no=53212,"때 탄소중립을 향한 일관적 정책 수립 및 이행이 바람직하다”고 했다. ◆기업, 브랜드 이미지 향상 위해... 강부영 환경부 국제환경협약팀 팀장은 “트럼프는 1~2년 후면 레임덕이 시작될 가능성이 크다”며... "
"환경부, 인니 녹색전환지원단 파견 … &quot;韓 녹색기업 진출 모색&quot;",https://biz.newdaily.co.kr/site/data/html/2025/04/11/2025041100320.html,"기후·환경분야의 협력과 우리 녹색기업의 진출방안에 대한 논의를 이어가기로 합의했다. 우리나라는 현재 인니에서 누산따라 신수도 탄소중립 인프라 구축사업, 발리 전기자동차 및 충전인프라 보급 시범사업, 덴파사르... "
마카오 환경 협력 포럼 및 전시회(MIECF 2025) 참관기,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=227963,"Tam Vai Man의 환영사가 진행됐으며, 이어 중국 생태환경부 당조서기 겸 부부장 Mr. Sun Jinlong과... ‘2050 탄소중립 로드맵*’을 중심으로, 재생 가능 에너지 확대, 전기차 인프라 구축, 스마트 에너지 관리... "
"&quot;트럼프 취임 후 기후·에너지 정책 급변…韓, 에너지 주권 확보에 집중...",https://www.electimes.com/news/articleView.html?idxno=353313,혹은 탄소중립을 명분만으로 고집한다는 것은 현재의 패러다임과 괴리가 있다&quot;고 주장했다. 끝으로 &quot;에너지는... 상무 ▲정윤화 환경부 기획재정담당관실 서기관 ▲주영근 포스코 경영연구소 수석연구원이 토론을... 
"춘천시, 전기이륜차 15대 보급",https://n.news.naver.com/mnews/article/002/0002383137?sid=102,감축하고 탄소중립 실현을 위해 전기이륜차 15대를 보급한다고 밝혔다. 지원 차량은 신규 구매해 국내에 신규... 대리점은 환경부 전기자동차구매보조금 지원시스템에 신청서와 필요 서류를 등록하면 된다. 자세한 문의는... 
한국-인도네시아 녹색협력 기업진출 확대,https://www.naeil.com/news/read/544394?ref=naver,관광정책의 핵심”이라며 “한국과 실질적 협력 확대를 희망한다”고 밝혔다. 환경부가 인도네시아에서 추진 중인 공적개발원조(ODA) 사업은 △누산따라 신수도 탄소중립 상수도 인프라 구축사업(285억원) △발리... 
"진주시, 탄소중립 녹색성장 기본계획 수립 공청회",http://www.enewstoday.co.kr/news/articleView.html?idxno=2262796,"5월까지 환경부에 제출할 계획이다. 시 관계자는 &quot;대형산불 발생, 이상 고온, 국지적인 폭우와 가뭄 등 기후위기를 체감하고 있는 지금, 탄소중립 정책의 실효성을 높이기 위해서는 시민들의 참여가 필수적이다&quot;며, &quot;많은... "
"독일 프랑스는 기후전담부처로 기후변화 대응, 한국은?",https://www.ekoreanews.co.kr/news/articleView.html?idxno=78911,"허 의원은 &quot;탄소중립과 에너지 안보가 국제 경제 질서의 핵심으로 떠오르고 있지만, 현재 한국의 기후·에너지 정책은 환경부, 산업부, 국토부 등 여러 부처에 나뉘어 있다&quot;라며 &quot;이에 따라 정책 조율과 실행력 부족이... "
"'기후악당' 中, ETS 적용 업종 확대 배경은…&quot;전략적 의미 내포&quot;",https://www.electimes.com/news/articleView.html?idxno=353234,중국이 친환경 정책 완화 기조로 돌아선 미국과 유럽연합(EU)의 기후리더십 공백을 메우고 시장을 리딩하려는 모습이다. 최근 중국 생태환경부는 '전국 탄소배출권 거래시장 철강·시멘트·알루미늄 제련 업종 포함... 
"진주시, 탄소중립 녹색성장 기본계획 수립을 위한 공청회 개최",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160299948549960,"5월까지 환경부에 제출할 계획이다. 시 관계자는 “대형산불 발생, 이상 고온, 국지적인 폭우와 가뭄 등 기후위기를 체감하고 있는 지금, 탄소중립 정책의 실효성을 높이기 위해서는 시민들의 참여가 필수적이다”며... "
"순환 중온 개질 아스팔트로, 도로포장 탄소 저감 이끈다",http://www.engjournal.co.kr/news/articleView.html?idxno=3219,산업계에서도 건설산업 '탄소중립 2050'에 동참하기 위해 건설자재산업은 환경친화적인 체제로 전환되고 현장에서 사용되는 건설자재가 에너지저감과 저 환경부하 제품이 개발된다면 전체 환경부하의 상당부분을... 
한-인도네시아 기후·환경 협력 확대…녹색기업 진출 지원한다,https://n.news.naver.com/mnews/article/008/0005179184?sid=102,기후·환경 분야 협력을 확대하기로 합의했다. 국내 녹색기업의 현지 진출방안에 대한 논의도 이어가기로 했다. 우리나라는 현재 인도네시아에서 △누산따라 신수도 탄소중립 상수도 인프라 구축사업 △발리 전기자동차... 
"춘천시, 전기이륜차 15대 보급한다",https://n.news.naver.com/mnews/article/468/0001139340?sid=102,감축하고 탄소중립 실현을 위해 전기이륜차 15대를 보급한다. 지원 차량은 신규 구매하여 국내에 신규... 대리점은 환경부 전기자동차구매보조금 지원시스템에 신청서와 필요 서류를 등록하면 된다. 자세한 문의는... 
"춘천시, 전기이륜차 15대 보조금 지원",https://n.news.naver.com/mnews/article/421/0008187078?sid=102,강원 춘천시가 온실가스를 감축과 탄소중립 실현을 위해 전기 이륜차 15대를 보급한다고 11일 밝혔다. 지원... 대리점은 환경부 전기자동차구매보조금 지원시스템에 신청서와 필요 서류를 등록하면 된다. 자세한 문의는 시... 
기후위기 대응·녹색성장 추진…영산대 '양산시 탄소중립지원센터' 개소,http://www.yangsanilbo.com/news/articleView.html?idxno=115732,"센터장의 탄소중립지원센터 소개가 있었고, 기념촬영 후 센터 현판식이 진행됐다. 지난 2월 6일 환경부... 지속 가능한 우리 지역의 발전과 탄소중립 정책을 효과적으로 이행하는 역할을 다해주실 것을 믿는다&quot;고 전했다."
[칼럼] 문명선 l 기빙플러스 ESG위원장 '지속가능한 패션산업 생태계 구...,https://www.fashionbiz.co.kr/article/215243,"법무법인 더함과 사단법인 다시입다연구소가 주관한 이 토론회에는 환경부를 비롯한 한국패션협회, 지속가능패션이니셔티브, 파타고니아코리아, 국회 환경노동위원회·탄소중립위원회 국회의원 등이 자리를 함께했다.... "
[Issue+] 가축분뇨 처리 다각화 어디까지 왔나,http://www.aflnews.co.kr/news/articleView.html?idxno=293211,"지원하고 탄소중립 이행을 견인할 수 있는 제도개선, 환경부는 가축분뇨 무단살포 등의 불법행위를... 다부처간 정책 추진으로 관심이 집중되고 있는 가축분뇨 처리 다각화와 개선해야 할 부분은 없는지를 짚어봤다.... "
농협경제지주 ‘제7회 청정축산 환경대상’ 열어…“깨끗한 축산 실현 ...,https://n.news.naver.com/mnews/article/662/0000066014?sid=101,"축산정책관, 김경록 환경부 수질수생태과장, 강호동 농협중앙회장, 안병우 농협경제지주 축산경제대표... 안 위원장은 “국회 차원에서 축사 환경 개선, 동물복지 추구를 넘어 축산분야에서 탄소중립이 이뤄질 수 있도록... "
탄소 포집해서 묻는다더니···서해·동해·해외 저장 모두 '좌절' 중,https://n.news.naver.com/mnews/article/469/0000858948?sid=103,"하지만 정부는 2021년 발표한 2030 NDC에서 CCS 부문 감축 목표를 400만 톤으로 정했고, 2년 뒤 '탄소중립기... 환경부 관계자는 &quot;CCS 기술 진행 수준을 감안해 2035 NDC 계획을 수립할 것&quot;이라고 말했다."
"[기후의 미래] 다시, 모두를 위한 원칙",https://n.news.naver.com/mnews/article/022/0004026741?sid=110,과중한 부담을 이전한 것’이라며 탄소중립기본법 헌법불합치 결정을 내린 바 있다. 현세대의 안위만 좇는 이기적 결정 대신 미래 세대의 권리와 생존을 고려할 정부와 정책이 절실하다. 윤지로 사단법인 넥스트 수석
[유쾌한 대담] &quot;12년 만에 회귀~&quot;…국립생태원 이창석 원장,http://www.womentimes.co.kr/news/articleView.html?idxno=86512,"당시 환경부 주관으로 생태원건립추진기획단이 발족돼 단장으로 이창석 서울여대 교수가 임명됐다. 이... 환경정책이 과학적 근거를 바탕으로 운영될 수 있도록 지원할 방침이다. 둘째, 탄소중립 실현을 위해 탄소 흡수원... "
"금천구, 전 연령층 대상 맞춤형 환경교육 프로그램 운영",http://www.lawissue.co.kr/view.php?ud=202504100823542999edd30pn2gj_12,구는 탄소중립 실천의 중요성을 알리기 위해 주민들의 연령별 눈높이에 맞춰 청사 안팎의 자연에너지... 특히 ‘시흥계곡 초록소풍’은 환경부에서 우수환경교육 프로그램으로 지정됐다. 그림책을 활용하고 체험활동... 
진주시 탄소중립 녹색성장 기본계획 수립 공청회 개최,http://www.gndomin.com/news/articleView.html?idxno=430345,"5월까지 환경부에 제출할 계획이다. 시 관계자는 &quot;대형산불 발생, 이상 고온, 국지적인 폭우와 가뭄 등 기후위기를 체감하고 있는 지금, 탄소중립 정책의 실효성을 높이기 위해서는 시민들의 참여가 필수적이다&quot;며, &quot;많은... "
"지자체 배제된 2035 NDC, 실행 불가능하다",https://www.ekoreanews.co.kr/news/articleView.html?idxno=78900,"독일은 '환경장관회의'를 통해 연방과 주 간 정책을 조율하고 있으며, 영국은 자치정부가 독자적인 감축... 현재 대통령 직속 탄소중립녹색성장위원회와 환경부, 온실가스종합정보센터(GIR) 등이 중심이 돼 NDC 수립을... "
"생태면적율제도, 20년 간 제자리…“기후위기에 맞서 변화 필요할 때”",http://www.lak.co.kr/news/boardview.php?id=19918,"“국토부, 환경부, 지자체가 함께 신경 쓰도록 탄소중립기본법상에 명시할 것”을 피력했다. 이어 최경영... 도시정책연구실장, 최한나 한국습지학회 부회장, 백원옥 한국물순환협회 회장이 패널로 참여했다. 우선... "
"“국가온실가스감축목표(NDC) 수립, 지방정부도 참여해야”",https://n.news.naver.com/mnews/article/082/0001320629?sid=101,"독일은 환경장관회의를 통해 연방정부와 주정부 간 정책 조율을 강화하고 있으며, 캐나다는 지방정부의... 기후솔루션은 “현재 한국의 2035년 NDC는 대통령 직속 탄소중립녹색성장위원회(탄녹위)와 환경부... "
"진주시, 탄소중립·녹색성장 기본계획 수립 시민공청회 개최한다",https://www.newsgn.com/news/articleView.html?idxno=476305,"5월까지 환경부에 제출할 계획이다. 시 관계자는 &quot;대형산불 발생, 이상 고온, 국지적인 폭우와 가뭄 등 기후위기를 체감하고 있는 지금, 탄소중립 정책의 실효성을 높이기 위해서는 시민들의 참여가 필수적이다&quot;며, &quot;많은... "
"진주시, 탄소중립 녹색성장 기본계획 수립을 위한 공청회 개최",http://www.dandinews.com/news/articleView.html?idxno=14645,"5월까지 환경부에 제출할 계획이다. 시 관계자는 &quot;대형산불 발생, 이상 고온, 국지적인 폭우와 가뭄 등 기후위기를 체감하고 있는 지금, 탄소중립 정책의 실효성을 높이기 위해서는 시민들의 참여가 필수적이다&quot;며, &quot;많은... "
"2027년부터 SAF 의무화, '탄소마일리지제도'로 소비자 부담 줄인다",https://n.news.naver.com/mnews/article/421/0008185157?sid=101,"또 환경부의 탄소중립포인트제도 및 항공사의 기존 마일리지 프로그램과 연계하는 방안도 검토 중이다. 대한항공·아시아나항공·LCC, SAF 급유한 국제선 운행 시작 10일 국토부에 따르면 정부는 2027년부터 국내에서... "
"용인특례시, 온실가스 253만 톤 감축",https://www.sentv.co.kr/article/view/sentv202504100077,"이번 계획은 2030년까지 온실가스 253만 톤 감축을 목표로 하며, 시민 토론회와 설문조사, 실무회의, 환경부... 총 23명의 위원으로 구성돼 있으며, 시의 주요 탄소중립 정책에 대한 자문과 심의 역할을 수행하고 있습니다."
"금천구, 전 세대 아우르는 맞춤형 환경교육 운영… 탄소중립 실천 문화...",https://www.job-post.co.kr/news/articleView.html?idxno=141115,"이번 교육은 탄소중립 실천 문화 확산과 기후위기 대응을 위한 구 차원의 실천적 정책으로, 환경에 대한... 특히 만 4~6세 유아 대상 프로그램인 '시흥계곡 초록소풍'은 환경부 우수환경교육으로 인증받은 프로그램으로... "
"[굿모닝 퓨처] 에너지 정책, 새로운 길 열어야",https://www.goodmorningcc.com/news/articleView.html?idxno=418940,"기후에너지부 신설: 통합적 정책 추진의 기반 현재의 에너지 및 기후 정책은 환경부, 산업통상자원부, 국토교통부 등 여러 부처로 분산되어 있어, 탄소중립 및 에너지 전환을 위한 통합적이고 일관된 전략 수립에 구조적... "
"새 정부 에너지 정책, 세 가지를 제안합니다",https://n.news.naver.com/mnews/article/047/0002469256?sid=102,"기후에너지부 신설 : 통합적 정책 추진의 기반 현재의 에너지 및 기후 정책은 환경부, 산업통상자원부, 국토교통부 등 여러 부처로 분산되어 있어, 탄소중립 및 에너지 전환을 위한 통합적이고 일관된 전략 수립에 구조적... "
기후솔루션 &quot;NDC 수립시 지방정부도 참여시켜야&quot;,https://www.newstree.kr/newsView/ntr202504100006,"현재 한국의 2035년 NDC는 대통령 직속 탄소중립녹색성장위원회(탄녹위)와 환경부, 온실가스종합정보센터(GIR)... 독일은 '환경장관회의'를 통해 연방정부와 주정부 간 정책 조율을 강화하고 있으며, 캐나다는 지방정부의... "
한국남동발전·소상공인시장진흥공단 연계 '전통시장 서포터즈 발대식...,https://www.newsfreezone.co.kr/news/articleView.html?idxno=619844,"5월까지 환경부에 제출할 계획이다. 시 관계자는 &quot;대형산불 발생, 이상 고온, 국지적인 폭우와 가뭄 등 기후위기를 체감하고 있는 지금, 탄소중립 정책의 실효성을 높이기 위해서는 시민들의 참여가 필수적이다&quot;며, &quot;많은... "
"진주시, 탄소중립 녹색성장 기본계획 수립 공청회 개최",http://www.shinailbo.co.kr/news/articleView.html?idxno=2035260,"5월까지 환경부에 제출할 계획이다. 시 관계자는 “대형산불 발생, 이상 고온, 국지적인 폭우와 가뭄 등 기후위기를 체감하고 있는 지금, 탄소중립 정책의 실효성을 높이기 위해서는 시민들의 참여가 필수적이다”며... "
전기 이륜차로 달라지는 대전의 교통… 친환경 도시,https://www.ccdailynews.com/news/articleView.html?idxno=2336055,"체감되는 탄소중립 정책으로, 지속적으로 확대해 나아갈 방침이다&quot;라고 밝혔다. 이어 &quot;친환경 교통수단이... 자세한 내용은 대전시 누리집(www.daejeon.go.kr), 환경부 무공해차 통합 누리집(www.ev.or.kr), 대전시 대기환경과... "
4월 2주차 국내 ESG 핫클립,http://www.impacton.net/news/articleView.html?idxno=14690,"외교부, 환경부와 함께 독일 베를린에서 열린 기후 클럽 제3차 총회에 참석해 산업부문의 탄소중립 추진... 이번 사업은 기관 간 분산된 물 관련 데이터를 통합해 정책 신뢰도를 높이기 위한 조치다. 공정위, 포스코... "
4월 2주차 해외 ESG 핫클립,http://www.impacton.net/news/articleView.html?idxno=14688,"중국 생태환경부는 브라질 환경부와 기후 전략 협력 양해각서를 체결했고, 일본은 탄소중립 기술... (DEI) 정책 폐지를 요구한 것으로 알려졌다. 프랑스 파리 주재 미국 대사관은 일부 프랑스 대기업에 트럼프 대통령의... "
[4월10일 주요일정] '대통령 권한대행 탄핵 정족수' 권한쟁의심판 선고,https://www.safetimes.co.kr/news/articleView.html?idxno=228254,"용계초) ▲ 환경부, 국정현안관계장관회의(10:00 정부서울청사) ▲ 최장혁 개인정보위 부위원장... 제8회 탄소중립에너지대전환포럼 개회식(롯데호텔) ▲ 강기정 광주시장 10:00 지속가능발전위원회(중회의실) 15:30... "
"[돈 버는 탄소 중립 (22)] 시멘트 산업 탄소감축, 폐콘크리트 재활용에...",https://www.news2day.co.kr/article/20250409500205,"[출처=actenviro] 결국, 재활용 시멘트 기술은 단순한 폐기물 처리 방법을 넘어서 시멘트 산업의 탄소중립화와... 녹색성장위원회 위원 / (전)기획재정부 뉴딜실무지원단 자문위원 / (전)환경부 중앙정책심의위원"
"노원구, 탄소중립 달성 위해 '전세계 지방정부 협력' 추진",http://www.enewstoday.co.kr/news/articleView.html?idxno=2261682,서울 노원구(구청장 오승록)가 기후위기에 대응하는 국제기구 두 곳에 신규 가입하며 탄소중립정책 추진의... 지난해 수도권에서 유일하게 환경부와 국토부가 선정한 탄소중립 선도도시 선정을 계기로 협력과 교류의... 
"[E-로컬뉴스] 광주시, 광주시교육청, 광산구 소식",https://www.ekn.kr/web/view.php?key=20250409028405360,"미니태양광 보급지원사업은 '2045 탄소중립 전환사회' 실현을 목표로 아파트 등 공동주택을 대상으로... 작성, 환경부 무공해차 보조금 지원시스템을 통해 신청하면 된다. 구매 관련 상담과 보조금 지원 신청은 가까운... "
[굿모닝 퓨처] 기후위기 대응이 민생대책,https://www.goodmorningcc.com/news/articleView.html?idxno=418888,"우리나라는 2025년 대선을 통해 윤석열 정부에서 후퇴했던 탄소중립과 에너지 전환 정책을 다시 추진할 수... 현재 폐기물 배출 분야만 관할하는 환경부가 산업, 전환, 건물, 수송, 농축수산 분야를 모두 포함한 온실가스... "
"노원구, 탄소중립 달성 위해 전세계 지방정부 협력 추진",https://weekly.cnbnews.com/news/article.html?no=173976,가입하며 탄소중립정책 추진의 활동폭을 크게 넓혀가고 있다고 밝혔다. 기후위기 대응을 위한 지방정부의... 지난해 수도권에서 유일하게 환경부와 국토부가 선정한 탄소중립 선도도시 선정을 계기로 협력과 교류의... 
